"country_name","country_code","year","year_fct","sdg_overall","spi_comp","sci_overall","di_score","regime_type_2","regime_type_4","regch_event","aut_ep","dem_ep","income_level","income_level_lab","gini","log_gdppc","population","p1_use","p2_services","p3_products","p4_sources","p5_infra","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal14","goal15","goal16","goal17"
"Djibouti","DJI",2006,"2006",46.6300341198018,NA,52.22222222,2.37,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,6.8006873377247,794554,20,NA,50.2125,NA,NA,33.8715,40.6761428571429,37.0551538461538,1.48133333333333,8.1475,55.4798,32.7935,52.651,13.8401666666667,52.551,77.457,93.7225,96.7913333333333,56.88275,30.9865,48.8274,59.496
"Djibouti","DJI",2007,"2007",46.8064109997845,NA,43.33333333,NA,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,6.87685599550293,805456,20,NA,50.1,NA,NA,35.592,41.7892857142857,38.1563846153846,1.52333333333333,9.0465,54.753,33.02725,52.5576666666667,13.9096666666667,52.551,76.9765,93.0018333333333,96.5286666666667,56.88275,30.8615,48.8274,59.72425
"Djibouti","DJI",2008,"2008",47.2946404438699,NA,40,2.37,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,7.02032683220125,816361,20,NA,49.9625,NA,NA,37.8065,43.8294285714286,38.0006923076923,1.353,11.46025,57.2292,32.96725,52.5076666666667,13.8641666666667,52.551,76.0625,93.4916666666667,96.5646666666667,56.88275,30.7365,48.8274,59.87425
"Djibouti","DJI",2009,"2009",47.6783053436759,NA,40,NA,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,7.04833218136108,827820,20,NA,50.76875,NA,NA,36.945,44.0022857142857,39.5825384615385,4.70233333333333,12.30525,57.6528,33.983,52.336,14.2856666666667,52.551,77.3175,92.8898333333333,95.7113333333333,56.88275,30.549,48.8274,60.0075
"Djibouti","DJI",2010,"2010",47.2816881167852,NA,44.44444444,2.2,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,7.10104440978803,840194,20,NA,48.675,NA,NA,38.001,43.5841428571429,39.9085384615385,4.70233333333333,13.0985,54.9802,33.734,52.0426666666667,17.8356666666667,52.551,77.1465,91.5981666666667,95.0743333333333,56.88275,30.424,48.8274,53.3975
"Djibouti","DJI",2011,"2011",47.5545174746822,NA,44.44444444,2.68,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,7.1749888445224,853671,20,NA,45.7375,NA,NA,41.31,42.8965714285714,40.6826923076923,11.087,13.74675,54.8208,34.53375,51.8343333333333,17.9068333333333,52.551,74.0025,90.2398333333334,92.9413333333333,56.88275,30.299,48.8274,53.86425
"Djibouti","DJI",2012,"2012",43.8507497306615,NA,46.66666667,2.74,"0","1",0,0,0,"LM","Lower-Middle Income Countries",0.45104358,7.24436577675912,868136,0,NA,52.86875,NA,NA,42.6895,43.8381428571429,42.8657692307692,10.259,14.364,42.4836,33.552,51.471,12.8461666666667,27.0865,72.283,71.1468333333333,88.2063333333333,56.88275,30.1115,48.8274,56.54925
"Djibouti","DJI",2013,"2013",45.0856258780435,NA,46.66666667,2.96,"0","1",0,0,0,"LM","Lower-Middle Income Countries",0.44117805,7.6373774301497,883296,0,NA,54.45625,NA,NA,41.222,41.6937142857143,43.5666923076923,8.155,14.995,50.099,34.58625,50.7876666666667,13.4085,31.7445,74.5285,86.1345,85.7386666666667,57.26425,30.1265,48.8274,53.5775
"Djibouti","DJI",2014,"2014",46.1022682611506,NA,45.55555556,2.99,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,7.70014947211373,898707,0,NA,53.8875,NA,NA,44.0205,44.4637142857143,44.2928461538462,7.35566666666667,15.2645,55.8066,23.8505,51.9043333333333,17.495,31.7445,77.89,90.2076666666667,89.4943333333333,58.5775,30.0015,48.2984,53.071
"Djibouti","DJI",2015,"2015",46.7745930833872,NA,46.66666667,2.9,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,7.77322651873304,913998,20,NA,51.9,18.1833333333333,NA,47.596,44.0504285714286,44.9771538461538,7.735,17.00675,57.1756,30.08375,51.7593333333333,18.7388333333333,31.7445,75.3645,89.8228333333333,90.768,58.5705,29.814,48.2984,51.6625
"Djibouti","DJI",2016,"2016",47.0404944731739,23.96375,53.33336667,2.83,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,7.82820933538088,929117,40,8.16666666666667,49.71875,16.9333333333333,5,51.4355,44.4625714285714,45.6063846153846,6.917,18.67175,57.428,22.3455,51.6693333333333,23.2551666666667,31.7445,77.4865,90.4846666666667,91.1313333333333,58.616,29.6265,47.2402,51.5675
"Djibouti","DJI",2017,"2017",48.2521195432019,29.8733333333333,54.4445,2.76,"0","1",0,0,0,"LM","Lower-Middle Income Countries",0.41585726,7.870530742796,944100,50,26.4333333333333,41.875,16.0583333333333,15,54.6155,45.1227142857143,48.3383846153846,7.89233333333333,19.367,55.8586,15.76325,51.5976666666667,28.8293333333333,44.391,75.519,88.8881666666667,90.5333333333333,58.6405,29.5015,53.172,52.25575
"Djibouti","DJI",2018,"2018",49.1489980176686,37.105,54.44446667,2.87,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,7.9076829860506,958923,50,60.3666666666667,40.75,14.4083333333333,20,53.749,44.7275714285714,49.4574615384615,8.41133333333333,20.84025,55.5726,16.4215,51.6776666666667,33.08,44.391,77.455,90.294,92.2063333333333,58.686,29.314,54.426,54.82325
"Djibouti","DJI",2019,"2019",50.4885845938375,38.27625,58.8889,2.77,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,7.95056271956201,973557,50,60.3666666666667,41.60625,14.4083333333333,25,56.1715,51.2715714285714,49.878,9.351,30.16675,53.7538,21.535,51.6776666666667,33.7705,44.391,77.656,89.8415,91.488,57.548,31.1695,54.1614,54.47475
"Djibouti","DJI",2020,"2020",50.9978208252532,39.9570833333333,57.77776667,2.71,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,7.96623951458858,988002,50,59.7,51.69375,13.3916666666667,25,60.315,50.0657142857143,47.6159230769231,10.25,31.31475,53.6436,29.26425,51.6776666666667,34.6113333333333,44.391,78.5235,86.6758333333333,90.7553333333333,57.59,30.982,53.3678,55.91925
"Djibouti","DJI",2021,"2021",51.5045531135531,46.7020833333333,NA,2.74,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,8.0129105949515,1002197,50,59.7,63.76875,15.0416666666667,45,61.5355,50.3054285714286,46.0113076923077,12.6686666666667,32.014,54.0416,27.506,51.6776666666667,37.5958333333333,44.391,80.692,86.8178333333333,90.1516666666667,57.569,30.732,54.1614,57.7065
"Djibouti","DJI",2022,"2022",51.6567185951304,44.6766666666667,NA,2.74,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,8.0806398593742,1120849,50,59.4666666666667,53.35,15.5666666666667,45,62.1615,50.2558571428572,45.7416923076923,12.835,32.27125,53.6596,27.9975,51.6776666666667,37.3473333333333,44.391,78.771,86.9068333333333,90.1633333333333,57.5725,34.595,54.1614,57.65575
"Djibouti","DJI",2023,"2023",51.6846872225813,41.58,NA,2.7,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,8.17606510605246,NA,50,26.1333333333333,61.2,15.5666666666667,55,65.375,50.2558571428572,45.7416923076923,12.835,33.25175,53.8024,27.9975,51.6776666666667,33.6686666666667,44.391,78.771,87.0646666666667,90.1633333333333,57.5445,34.2825,54.1614,57.65575
"Denmark","DNK",2004,"2004",81.0507844665139,NA,NA,NA,"1","3",0,0,0,"H","High Income Countries",0.24911784,10.7498932314764,5404523,40,NA,NA,NA,NA,99.203,77.24,90.5932142857143,96.8836666666667,83.9745,90.8202,74.70525,84.0415714285714,78.6605714285714,100,96.71125,30.416,56.789,74.0971666666667,75.6468,93.1085454545454,74.9726
"Denmark","DNK",2005,"2005",81.1424062197606,NA,NA,NA,"1","3",0,0,0,"H","High Income Countries",0.2518638,10.7980603004571,5419432,40,NA,45.3625,NA,NA,99.186,75.743875,91.0814285714286,97.246,84.16225,90.7448,75.2725,84.5397142857143,78.8247142857143,100,96.61825,29.3782857142857,57.0826666666667,75.3941666666667,75.6542,93.5194545454545,74.9726
"Denmark","DNK",2006,"2006",80.6771790870894,NA,NA,9.52,"1","3",0,0,0,"H","High Income Countries",0.25913078,10.8612882751668,5437272,40,NA,44.36875,NA,NA,99.284,75.148625,90.9015714285714,97.8916666666667,83.90825,88.9856,75.38375,85.0712857142857,79.4344285714286,100,96.2155,28.1331428571429,54.2,73.0373333333333,75.7042,93.2400909090909,74.9726
"Denmark","DNK",2007,"2007",80.8077065189712,NA,NA,NA,"1","3",0,0,0,"H","High Income Countries",0.26184258,10.9790300454008,5461438,40,NA,45.76875,NA,NA,99.07,74.48875,90.2228571428572,98.29,83.8845,90.0856,76.169,84.369,79.6301428571428,100,96.61825,28.2615714285714,54.5936666666667,74.074,75.7868,93.2142727272727,74.9726
"Denmark","DNK",2008,"2008",80.8898303794245,NA,NA,9.52,"1","3",0,0,0,"H","High Income Countries",0.2524627,11.0762276403995,5493621,40,NA,46.11875,NA,NA,99.004,75.22525,90.5105,98.22,84.34175,89.089,76.51975,83.6678571428572,82.5222857142857,100,96.68025,29.2402857142857,56.773,70.1833333333333,75.7868,92.3904545454545,74.9726
"Denmark","DNK",2009,"2009",81.5083612745098,NA,NA,NA,"1","3",0,0,0,"H","High Income Countries",0.26701188,10.9752894196554,5523095,40,NA,47.6375,NA,NA,98.615,77.913875,90.8735,98.3823333333333,84.7035,90.1372,77.14575,84.1081428571429,85.3877142857143,100,96.40125,31.3141428571429,59.716,68.0823333333333,76.0388,91.85,74.9726
"Denmark","DNK",2010,"2010",81.693759332824,NA,NA,9.52,"1","3",0,0,0,"H","High Income Countries",0.2719856,10.9699991594024,5547683,60,NA,47.7375,NA,NA,99.338,75.206,91.705,97.2676666666667,84.73225,88.9622,78.233,83.2231428571429,90.0954285714286,100,96.43225,31.7212857142857,60.7616666666667,67.869,76.0446,92.2298181818182,74.9726
"Denmark","DNK",2011,"2011",82.2270728482302,NA,NA,9.52,"1","3",0,0,0,"H","High Income Countries",0.27311745,11.0318162022302,5570572,60,NA,48.13125,NA,NA,99.0675,74.789625,92.4753571428571,97.697,84.90875,89.2792,79.534,82.7761428571429,93.1938571428571,100,95.78175,32.5605714285714,61.434,70.8026666666667,76.2754,92.3118181818182,74.9726
"Denmark","DNK",2012,"2012",83.1383059141839,NA,NA,9.52,"1","3",0,0,0,"H","High Income Countries",0.2779075,10.9758204549834,5591572,60,NA,49.35625,NA,NA,99.182,76.825125,93.0292142857143,97.938,85.73275,91.3142,80.8465,83.0735714285714,95.0252857142857,99.5775,96.959,33.9388571428571,63.039,72.4488333333333,76.2754,93.1733636363636,74.9726
"Denmark","DNK",2013,"2013",83.0106530748663,NA,NA,9.38,"1","3",0,0,0,"H","High Income Countries",0.28542534,11.024800129947,5614932,60,NA,48.86875,NA,NA,98.827,75.910125,92.9766428571428,98.9866666666667,86.02775,89.143,81.345,83.1811428571429,96.397,98.5915,97.083,33.9367142857143,61.8606666666667,73.3761666666667,76.2754,92.2907272727273,74.9726
"Denmark","DNK",2014,"2014",83.1135188057041,NA,NA,9.11,"1","3",0,0,0,"H","High Income Countries",0.2835288,11.0432489977212,5643475,60,NA,49.66875,NA,NA,98.981,76.5605,93.0605,97.815,84.44225,89.5312,83.00075,82.9518571428572,96.3515714285714,98.7325,96.52525,34.9945714285714,63.0856666666667,72.9461666666667,76.2808,92.6976363636364,74.9726
"Denmark","DNK",2015,"2015",83.9268412528648,NA,NA,9.11,"1","3",0,0,0,"H","High Income Countries",0.28177238,10.8798194581246,5683483,80,NA,60.3875,NA,NA,99.0785,76.63975,93.6584285714286,98.7796666666667,84.79975,91.0202,83.94975,83.536,96.9737142857143,98.0765,97.11375,35.8932857142857,66.0353333333333,76.284,76.2808,93.6642727272727,74.9726
"Denmark","DNK",2016,"2016",83.7437462184874,79.6383333333333,NA,9.2,"1","3",0,0,0,"H","High Income Countries",0.28187442,10.9059729720666,5728010,100,62.9,63.225,72.0666666666667,100,99.0905,74.91475,93.9672857142857,98.386,85.0395,90.9968,83.64,83.7962857142857,96.8628571428571,98.7015,97.23775,36.0108571428571,62.9486666666667,76.7873333333333,76.339,93.952,74.9726
"Denmark","DNK",2017,"2017",83.6974031257958,81.1179166666667,NA,9.22,"1","3",0,0,0,"H","High Income Countries",0.28746662,10.9599149652579,5764980,100,65.0666666666667,68.35625,72.1666666666667,100,99.4675,76.790125,95.0914285714286,98.5896666666667,85.03025,90.445,85.5625,83.8024285714286,96.2564285714286,97.3725,97.29975,35.998,64.435,71.7211666666667,76.339,93.2879090909091,75.3672
"Denmark","DNK",2018,"2018",83.3177748917749,88.7645833333333,NA,9.22,"1","3",0,0,0,"H","High Income Countries",0.2816572,11.0239390615369,5793636,100,98.7,69.13125,75.9916666666667,100,99.322,71.04175,94.8581428571429,99.666,84.9725,88.3566,85.28975,83.3218571428572,96.7744285714286,98.389,96.742,35.1397142857143,62.7736666666667,72.274,76.339,93.7353636363636,77.4064
"Denmark","DNK",2019,"2019",84.0895074738986,88.8820833333333,NA,9.22,"1","3",0,0,0,"H","High Income Countries",0.27723306,10.9921213263406,5814422,100,98.7,68.01875,77.6916666666667,100,99.19,74.76075,95.4087142857143,98.9036666666667,84.89125,89.6192,87.016,83.3837142857143,96.6141428571429,98.156,97.14475,35.8548571428571,64.6853333333333,75.8906666666667,76.2724,94.3831818181818,77.347
"Denmark","DNK",2020,"2020",84.636956894576,89.4591666666667,NA,9.15,"1","3",0,0,0,"H","High Income Countries",0.27503932,11.0183912223955,5831404,100,97.6666666666667,70.0125,79.6166666666667,100,99.2255,74.720375,95.1447142857143,98.8823333333333,86.186,90.0438,88.4365,83.035,96.6734285714286,98.4375,97.6095,36.2912857142857,70.694,76.1661666666667,76.2724,93.4423636363636,77.5674
"Denmark","DNK",2021,"2021",84.669522491724,94.4145833333333,NA,9.09,"1","3",0,0,0,"H","High Income Countries",0.28323486,11.1523570566119,5856733,100,97.6666666666667,86.45625,87.95,100,99.2615,73.632125,95.516,98.666,86.04075,89.5814,88.6485,83.3848571428572,96.4095714285714,98.4375,97.5165,36.194,70.1393333333333,76.3085,76.2724,94.8155454545455,78.5574
"Denmark","DNK",2022,"2022",84.8005949388846,93.2033333333334,NA,9.28,"1","3",0,0,0,"H","High Income Countries",NA,11.128605011325,5903037,100,98.4666666666666,80.45,87.1,100,99.249,74.775125,95.4780714285714,98.5823333333333,86.58575,89.4864,88.99175,83.728,96.2627142857143,98.4375,97.39275,36.7215714285714,70.3343333333333,76.3248333333333,78.0164,92.9671818181818,78.2764
"Denmark","DNK",2023,"2023",84.9977460593328,95.2558333333333,NA,9.28,"1","3",0,0,0,"H","High Income Countries",NA,11.1339154679732,NA,100,98.4666666666666,90.7125,87.1,100,99.266,74.775125,95.4099285714286,98.5823333333333,89.4225,89.4032,88.99175,83.4714285714286,96.3964285714286,98.4375,97.39275,36.5508571428571,70.3343333333333,76.3341666666667,78.0164,92.9671818181818,79.2098
"Dominican Republic","DOM",2004,"2004",63.3938720078941,NA,71.11111111,NA,"1","2",0,0,0,"LM","Lower-Middle Income Countries",0.52049935,7.80453352079423,8974444,40,NA,NA,NA,NA,66.523,64.970875,61.461,73.24675,60.91875,67.8302,65.97125,73.8682857142857,21.5153333333333,15.352,70.286,83.5754285714286,94.225,80.8073333333333,72.1228,51.4178181818182,53.604
"Dominican Republic","DOM",2005,"2005",64.3787512414057,NA,70,NA,"1","2",0,0,0,"LM","Lower-Middle Income Countries",0.499648,8.2631553036841,9097262,40,NA,54.44375,NA,NA,75.873,67.068375,63.2512857142857,74.79525,61.43575,67.6716,66.0555,73.7038571428571,21.9753333333333,18.31,69.5005,82.8365714285714,93.4483333333333,80.7228333333333,72.0728,51.0891818181818,54.6286
"Dominican Republic","DOM",2006,"2006",64.5573181117902,NA,64.44444444,6.13,"1","2",0,0,0,"LM","Lower-Middle Income Countries",0.51961064,8.30774115779219,9218681,40,NA,56.13125,NA,NA,77.5835,70.454375,63.3747142857143,74.2,61.652,67.3716,65.607,74.1967142857143,22.5481666666667,15.493,70.456,82.1734285714286,93.0633333333333,80.9436666666667,72.0228,51.4349090909091,54.8992
"Dominican Republic","DOM",2007,"2007",65.602714833206,NA,66.66666667,NA,"1","2",0,0,0,"LM","Lower-Middle Income Countries",0.48855126,8.44454627825735,9338856,40,NA,59.5,NA,NA,80.093,69.65825,64.3125,79.09,63.74425,66.9212,67.44325,74.4338571428571,23.0418333333333,19.859,70.197,82.3718571428571,93.0083333333333,81.1581666666667,71.9728,51.5894545454546,56.3514
"Dominican Republic","DOM",2008,"2008",65.4507245225363,NA,67.77777778,6.2,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.48107398,8.5225470162851,9458079,40,NA,60.1625,NA,NA,79.7815,65.4485,63.6672857142857,78.7355,64.62275,66.8414,67.36725,74.6372857142857,23.5941666666667,20.986,71.4005,82.499,92.556,81.3768333333333,71.9228,50.9415454545455,56.284
"Dominican Republic","DOM",2009,"2009",66.0967513687293,NA,67.77777778,NA,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.48875645,8.51274307311147,9576736,40,NA,60.1625,NA,NA,81.109,68.956125,65.4678571428571,81.877,63.6705,66.7292,67.366,74.3337142857143,24.7423333333333,19.859,71.26575,82.4988571428571,93.0996666666667,83.2453333333333,72.7868,51.0676363636364,55.57
"Dominican Republic","DOM",2010,"2010",66.6601225171887,NA,67.77777778,6.2,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.47325817,8.60970790007495,9695117,60,NA,57.88125,NA,NA,83.3825,70.437375,65.1985,82.024,64.9425,66.2886,67.6075,74.4585714285714,26.7726666666667,22.1125,71.5085,82.068,92.9773333333333,83.2215,72.7368,51.7786363636364,55.7066
"Dominican Republic","DOM",2011,"2011",67.0358756939139,NA,67.77777778,6.2,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.47706884,8.67157914190804,9813219,60,NA,58.81875,NA,NA,84.57,72.485,67.1470714285714,79.701,66.14325,66.4704,67.6995,73.9121428571429,28.8128333333333,21.5495,71.8385,82.4824285714286,93.0753333333333,83.181,72.6868,51.9437272727273,55.9114
"Dominican Republic","DOM",2012,"2012",67.3619557932264,NA,67.77777778,6.49,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.46133503,8.70379322031464,9930916,60,NA,54.96875,NA,NA,84.697,72.82975,64.8727857142857,77.67475,66.55,67.02,68.3845,73.4678571428572,32.8793333333333,23.803,72.608,82.5448571428572,92.9486666666667,83.1351666666667,72.6368,52.6101818181818,56.4906
"Dominican Republic","DOM",2013,"2013",67.5747304749172,NA,75.55555556,6.74,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.47656393,8.72404921642648,10048226,60,NA,57.84375,NA,NA,85.4715,74.314375,63.6580714285714,80.58525,66.47775,67.1592,68.824,68.4772857142857,35.312,21.5495,72.47325,82.9798571428571,93.2486666666667,83.3001666666667,72.5368,53.4535454545455,58.9492
"Dominican Republic","DOM",2014,"2014",69.2682011331806,NA,78.88888889,6.67,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.442794,8.78147987055228,10165182,60,NA,60.375,NA,NA,88.8425,76.26125,64.9218571428571,80.815,66.176,67.4922,68.6385,75.292,36.743,31.9945,72.902,83.041,93.0616666666667,83.008,72.4868,57.3605454545455,58.5226
"Dominican Republic","DOM",2015,"2015",69.2348310669722,NA,78.8889,6.67,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.4518094,8.82760481706383,10281675,80,NA,61,42.1416666666667,NA,90.0085,76.25275,64.6968571428572,85.03025,66.78575,67.5968,67.74025,73.848,39.2206666666667,26.9145,72.7985,82.7844285714286,92.5003333333333,83.0588333333333,72.4368,55.2489090909091,60.07
"Dominican Republic","DOM",2016,"2016",69.2526298637637,62.5016666666667,83.33333333,6.67,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.45722562,8.87833344046461,10397738,100,48.6666666666667,65.875,37.9666666666667,60,90.873,76.643875,64.1587857142857,86.5675,67.003,67.6726,68.36025,73.9664285714286,40.0903333333333,24.366,73.382,82.3535714285714,92.2183333333333,83.3366666666667,72.3868,54.9143636363636,59.0012
"Dominican Republic","DOM",2017,"2017",71.0979741469315,65.075,83.33333333,6.66,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.42192984,8.92261734695252,10513111,100,65.5333333333333,65.7,34.1416666666667,60,93.804,75.925875,65.6905,87.05975,70.253,68.0886,69.7445,74.6335714285714,41.655,42.39,73.092,82.5151428571429,92.595,83.4161666666667,72.3368,55.4854545454546,59.9802
"Dominican Republic","DOM",2018,"2018",70.7761419595111,62.4583333333333,76.66666667,6.54,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.436861,8.97903629042468,10627147,100,65.6,63.075,33.6166666666667,50,94.7005,76.316625,66.5562142857143,88.324,70.36525,67.9816,68.9855,73.363,44.6451666666667,34.808,73.05025,82.0074285714286,92.1316666666667,83.6366666666667,72.2868,54.8365454545455,59.1992
"Dominican Republic","DOM",2019,"2019",71.6400187993379,64.1645833333333,70,6.54,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.41917086,9.00751657023228,10738957,100,65.6,59.95625,35.2666666666667,60,95.5315,76.334375,68.5777142857143,89.802,69.582,68.2948,68.339,73.4428571428571,46.1505,43.5935,73.2255,81.7231428571429,91.636,83.7906666666667,72.1072,55.3263636363636,60.4232
"Dominican Republic","DOM",2020,"2020",72.4344243697479,64.2825,72.22223333,6.32,"1","2",0,0,1,"UM","Upper-Middle Income Countries",0.39628294,8.87658528583592,10847904,86.6,70.3333333333333,67.6125,36.8666666666667,60,94.5165,76.13475,65.3902857142857,92.3335,69.2565,68.6804,69.20825,72.7955714285714,47.1911666666667,54.864,73.3075,81.6138571428571,93.2533333333333,83.821,72.0572,55.538,61.4234
"Dominican Republic","DOM",2021,"2021",71.9402490068755,70.0195833333333,NA,6.45,"1","2",0,0,1,"UM","Upper-Middle Income Countries",0.38529298,9.04457852165482,10953714,86.6,70.3333333333333,77.13125,41.0333333333333,75,95.083,76.032,69.3057142857143,74.28225,70.25775,68.6694,69.77525,71.7428571428571,47.3525,58.6945,73.018,81.1738571428572,92.5503333333333,83.8911666666667,71.9572,56.0684545454545,63.13
"Dominican Republic","DOM",2022,"2022",72.8721335879806,72.8783333333333,NA,6.39,"1","2",0,0,1,"UM","Upper-Middle Income Countries",0.36979377,9.22123316945921,11228821,100,67.9666666666667,73.6,47.825,75,95.503,75.727,69.0291428571429,82.1215,69.81625,68.7306,70.0125,72.9258571428572,48.7911666666667,63.226,73.22375,81.6874285714286,92.6103333333333,83.9238333333333,71.8784,55.7559090909091,63.8636
"Dominican Republic","DOM",2023,"2023",73.1211004583651,74.1233333333333,NA,6.44,"1","2",0,0,1,"UM","Upper-Middle Income Countries",NA,9.27964511069416,NA,100,67.9666666666667,79.825,47.825,75,96.0195,75.727,69.6985714285714,82.1215,70.42675,68.716,70.0125,72.9421428571429,51.5626666666667,63.226,73.22375,81.5498571428571,92.6103333333333,84.0335,71.7784,55.5466363636364,63.8636
"Algeria","DZA",2004,"2004",66.77158850904,NA,54.44444444,NA,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,7.9434255847004,32692153,20,NA,NA,NA,NA,86.8935,52.933125,70.0184285714286,80.94925,32.47425,55.9036,61.72175,64.3934285714286,18.8557142857143,97.015,67.613,88.8637142857143,89.3765,69.8426666666667,67.9016,67.8687272727273,62.49275
"Algeria","DZA",2005,"2005",67.091650311943,NA,63.33333333,NA,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,8.08120703762276,33149720,20,NA,54.43125,NA,NA,88.6365,52.751375,71.1256428571429,84.48,33.1405,56.151,60.34175,65.7648571428571,18.7017142857143,97.015,67.42125,88.7632857142857,87.9375,71.3171666666667,68.2094,66.3083636363636,62.49275
"Algeria","DZA",2006,"2006",67.8398164502165,NA,63.33333333,3.17,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,8.2053990240211,33641007,20,NA,57.08125,NA,NA,89.8005,60.779,72.4475714285714,82.254,34.055,55.8178,61.548,67.4435714285714,19.104,97.015,67.22975,88.7931428571428,88.655,71.2936666666667,68.1594,66.3887272727273,62.49275
"Algeria","DZA",2007,"2007",67.6211187102114,NA,60,NA,"0","1",0,0,0,"LM","Lower-Middle Income Countries",NA,8.33506002463577,34166976,20,NA,57.225,NA,NA,91.3955,59.837875,73.0192142857143,80.15375,34.479,54.6334,61.81525,66.5172857142857,19.4667142857143,97.015,66.5735,88.374,88.285,70.9198333333333,68.1594,66.4215454545455,62.49275
"Algeria","DZA",2008,"2008",67.8571836962058,NA,58.88888889,3.32,"0","1",0,0,0,"UM","Upper-Middle Income Countries",NA,8.55273769693714,34730604,20,NA,56.45625,NA,NA,93.0895,58.381875,72.9685714285714,78.794,35.66925,53.1808,62.85325,67.7837142857143,19.7161428571429,97.015,66.8155,87.9528571428571,87.7795,70.3636666666667,69.4512,69.2645454545455,62.49275
"Algeria","DZA",2009,"2009",68.2388195505475,NA,57.77777778,NA,"0","1",0,0,0,"UM","Upper-Middle Income Countries",NA,8.35124011433081,35333882,20,NA,56.34375,NA,NA,94.334,60.659875,73.7272857142857,80.7455,35.89425,53.5636,61.36675,68.3932857142857,20.0718571428571,97.015,66.686,87.831,86.4425,68.9558333333333,71.2934,69.3035454545455,63.77625
"Algeria","DZA",2010,"2010",68.3620897822765,NA,58.88888889,3.44,"0","1",0,0,0,"UM","Upper-Middle Income Countries",NA,8.49959644379756,35977451,40,NA,51.8375,NA,NA,95.2305,60.951875,75.1102142857143,79.375,36.12275,53.9688,63.5305,68.4785714285714,21.7194285714286,97.015,66.40125,88.0957142857143,87.414,64.909,71.2934,69.1632727272727,63.37625
"Algeria","DZA",2011,"2011",68.6209286605551,NA,62.22222222,3.44,"0","1",0,0,0,"UM","Upper-Middle Income Countries",0.27615732,8.68546883865256,36661438,40,NA,51.6875,NA,NA,95.9995,60.92,75.1948571428571,81.47775,36.48075,53.9482,64.19975,68.4657142857143,22.1891428571429,97.015,66.58125,88.1285714285714,87.235,63.1953333333333,71.8574,70.0248181818182,63.64275
"Algeria","DZA",2012,"2012",69.7895627896613,NA,58.88888889,3.83,"0","1",0,0,0,"UM","Upper-Middle Income Countries",NA,8.70510722230134,37383899,40,NA,53.10625,NA,NA,96.336,62.718875,76.1724285714286,90.06075,38.21125,54.7418,64.49025,67.982,22.5758571428571,97.015,66.828,87.8357142857143,86.4545,63.4783333333333,71.8074,69.4699090909091,70.2445
"Algeria","DZA",2013,"2013",70.5657409536542,NA,51.11111111,3.83,"0","1",0,0,0,"UM","Upper-Middle Income Countries",NA,8.69610918753235,38140135,40,NA,58.34375,NA,NA,96.6535,63.117875,76.7486428571429,87.017,50.726,53.9522,64.662,68.5487142857143,23.3707142857143,97.015,66.94625,87.7874285714286,86.07,65.5316666666667,71.8074,70.1454545454545,69.51775
"Algeria","DZA",2014,"2014",71.0913341482047,NA,52.22222222,3.83,"0","1",0,0,0,"UM","Upper-Middle Income Countries",NA,8.71517382293498,38923688,40,NA,55.83125,NA,NA,96.8975,61.22825,78.3347142857143,84.487,50.52875,54.3608,64.6985,70.9415714285714,30.7622857142857,97.015,67.52975,87.584,85.3605,66.61,71.8074,70.1439090909091,70.26275
